        ,Src IP          ,Src Port ,Flow Byts/s        ,Flow Pkts/s         ,Flow Duration ,Tot Fwd Pkts ,TotLen Fwd Pkts ,Num Src IP ,Label
7649196 ,185.129.148.159 ,    2421 ,348.895310632724   ,2.6240950972063226  ,      9146010 ,          15 ,         1460.0 ,3112277151 ,Benign
7559639 ,172.31.65.51    ,   50496 ,979.5014051091034  ,10.564730101330854  ,       662582 ,           3 ,          161.0 ,2887729459 ,Benign
6295209 ,172.31.65.100   ,   50924 ,103333.33333333334 ,10000.0             ,          300 ,           3 ,           31.0 ,2887729508 ,Benign
5267344 ,172.31.68.14    ,   49749 ,1.4279797309960656 ,0.07418076524654886 ,     53922334 ,           4 ,           77.0 ,2887730190 ,Benign
1690471 ,77.72.83.21     ,   43067 ,856.0435292958862  ,5.64631129619859    ,      3187922 ,          11 ,         1148.0 ,1296585493 ,Benign
7565178 ,172.31.65.52    ,   49190 ,65.5257200437584   ,1.5981882937502048  ,      5005668 ,           4 ,           97.0 ,2887729460 ,Benign
3072749 ,23.36.69.160    ,     443 ,154228.85572139302 ,19900.49751243781   ,          201 ,           3 ,           31.0 , 388253088 ,Benign
4269444 ,23.218.62.30    ,     443 ,563636.3636363636  ,72727.27272727272   ,           55 ,           3 ,           31.0 , 400178718 ,Benign
 980935 ,172.31.65.28    ,   49769 ,873485.8681022881  ,9421.265141318978   ,          743 ,           3 ,          161.0 ,2887729436 ,Benign
7476830 ,172.31.65.21    ,   50341 ,48.94336059438727  ,1.1937405023021286  ,      6701624 ,           4 ,           97.0 ,2887729429 ,Benign
1197562 ,165.234.184.57  ,   54716 ,968.4091320852662  ,7.281271669814031   ,      2334757 ,           8 ,          452.0 ,2783623225 ,Benign
2203667 ,172.31.64.28    ,   55472 ,418410.04184100416 ,8368.200836820084   ,          239 ,           1 ,           42.0 ,2887729180 ,Benign
2293204 ,172.31.64.45    ,   64299 ,70767.55579749591  ,1088.7316276537833  ,         1837 ,           1 ,           29.0 ,2887729197 ,Benign
2549576 ,172.31.64.7     ,   51262 ,3192.263801991107  ,34.43119663164522   ,       203304 ,           3 ,          161.0 ,2887729159 ,Benign
5367909 ,151.101.202.217 ,     443 ,7750000.0          ,750000.0            ,            4 ,           3 ,           31.0 ,2540030681 ,Benign
 440550 ,192.168.10.9    ,   55242 ,8307.10322224746   ,129.79848784761657  ,        30817 ,           1 ,           33.0 ,3232238089 ,Benign
4761384 ,197.50.81.40    ,   50765 ,528.7676295934684  ,11.750391768743743  ,       936139 ,           6 ,          286.0 ,3308409128 ,Benign
 705486 ,172.31.64.46    ,   56320 ,6707.71937541236   ,109.96261271167803  ,        18188 ,           1 ,           45.0 ,2887729198 ,Benign
3867594 ,172.31.66.51    ,   55796 ,225234.61939520328 ,2085.505735140772   ,          959 ,           1 ,           38.0 ,2887729715 ,Benign
3156992 ,141.105.71.81   ,   52137 ,1123.910632425213  ,7.001275467654312   ,      2428129 ,          10 ,         1148.0 ,2372486993 ,Benign
4955648 ,172.31.67.60    ,   54515 ,124622.35649546827 ,1510.5740181268882  ,         1324 ,           1 ,           40.0 ,2887729980 ,Benign
1759609 ,172.31.67.63    ,   54835 ,280112.0448179272  ,5602.240896358543   ,          357 ,           1 ,           42.0 ,2887729983 ,Benign
6734128 ,172.31.66.79    ,   58813 ,105348.4602917342  ,1620.7455429497568  ,         1234 ,           1 ,           51.0 ,2887729743 ,Benign
4415584 ,172.31.66.97    ,   58257 ,48251.438689685696 ,885.3474988933156   ,         2259 ,           1 ,           31.0 ,2887729761 ,Benign
3629500 ,172.31.66.25    ,   49840 ,29804.825450542052 ,29.623963845324898  ,    107446796 ,         981 ,          577.0 ,2887729689 ,Benign
6025019 ,172.31.64.116   ,   53443 ,5752.191863431832  ,92.77728811986826   ,        43114 ,           2 ,           76.0 ,2887729268 ,Benign
2205338 ,172.31.64.28    ,   61742 ,351254.48028673837 ,7168.458781362007   ,          279 ,           1 ,           41.0 ,2887729180 ,Benign
3530059 ,172.31.66.13    ,   50210 ,377450.98039215687 ,14705.882352941177  ,          204 ,           3 ,           77.0 ,2887729677 ,Benign
5396270 ,152.101.118.11  ,   52556 ,1254.0732104871586 ,6.893037067536599   ,      2176109 ,           8 ,         1148.0 ,2556786187 ,Benign
3330530 ,172.31.66.105   ,   50969 ,125.32191963811168 ,1.668733949908278   ,      5992567 ,           6 ,          599.0 ,2887729769 ,Benign
 720431 ,172.31.64.54    ,   52328 ,254125.41254125413 ,9900.990099009901   ,          303 ,           3 ,           77.0 ,2887729206 ,Benign
2738565 ,172.31.65.109   ,   55098 ,205.64843843268397 ,0.4203942075160145  ,    118935987 ,          22 ,          856.0 ,2887729517 ,Benign
3258284 ,172.31.65.91    ,   55467 ,800000.0           ,7843.137254901961   ,          255 ,           1 ,           38.0 ,2887729499 ,Benign
4771177 ,172.31.67.38    ,   49674 ,6.644346645198783  ,0.09966519967798174 ,     60201555 ,           4 ,          148.0 ,2887729958 ,Benign
7322884 ,213.230.16.197  ,   58279 ,260.78038793877806 ,1.7200611883100057  ,     10464744 ,           9 ,         1148.0 ,3588624581 ,Benign
7367707 ,141.105.71.81   ,   63176 ,1208.3674464304454 ,7.084602104392498   ,      2258419 ,           9 ,         1148.0 ,2372486993 ,Benign
 735507 ,172.31.64.63    ,   51457 ,679581.1518324608  ,7329.842931937173   ,          955 ,           3 ,          161.0 ,2887729215 ,Benign
5742101 ,172.31.69.23    ,   52141 ,184738.9558232932  ,12048.192771084337  ,          249 ,           3 ,           46.0 ,2887730455 ,Benign
1561715 ,172.31.67.116   ,   52675 ,111206.15911035074 ,1710.8639863130882  ,         1169 ,           1 ,           42.0 ,2887730036 ,Benign
5322863 ,172.31.68.18    ,   58906 ,2808.020099512291  ,49.26351051775949   ,        81196 ,           2 ,           86.0 ,2887730194 ,Benign
5896960 ,172.31.69.6     ,   53920 ,48.80780097655356  ,0.22549805379311194 ,    119734958 ,          14 ,          633.0 ,2887730438 ,Benign
6794526 ,66.212.179.70   ,   51053 ,587.8669103435432  ,4.26505618145255    ,      4220343 ,          11 ,         1052.0 ,1121235782 ,Benign
5399230 ,172.31.68.23    ,   56160 ,9232.510349346278  ,119.12916579801649  ,        33577 ,           2 ,           84.0 ,2887730199 ,Benign
 959864 ,172.31.65.126   ,   52824 ,229187.07149853086 ,1958.8638589618022  ,         1021 ,           1 ,           30.0 ,2887729534 ,Benign
2141180 ,172.31.64.16    ,   52460 ,377450.98039215687 ,14705.882352941177  ,          204 ,           3 ,           77.0 ,2887729168 ,Benign
1852549 ,172.31.64.100   ,   57447 ,106259.09752547307 ,1455.604075691412   ,         1374 ,           1 ,           33.0 ,2887729252 ,Benign
7790428 ,173.167.113.37  ,   56678 ,1162.6222691796463 ,6.81640025902321    ,      2347280 ,           9 ,         1148.0 ,2913431845 ,Benign
5924700 ,172.31.69.8     ,   61648 ,134911.2426035503  ,2366.8639053254437  ,          845 ,           1 ,           43.0 ,2887730440 ,Benign
5094612 ,172.31.67.77    ,   53081 ,48.87622713562487  ,0.328492506394366   ,    115679960 ,          20 ,         1217.0 ,2887729997 ,Benign
4922087 ,172.31.67.58    ,   52129 ,53.08083835067455  ,0.35496890758076277 ,    115503074 ,          23 ,         2191.0 ,2887729978 ,Benign
4232657 ,172.31.66.80    ,   55355 ,195933.4565619224  ,3696.857670979667   ,          541 ,           1 ,           37.0 ,2887729744 ,Benign
 266097 ,192.168.10.9    ,    6481 ,2843.5977466434842 ,4.559678254511391   ,      5482843 ,           9 ,          717.0 ,3232238089 ,Benign
4145941 ,209.85.202.157  ,     443 ,109826.58959537571 ,8670.520231213872   ,          346 ,           2 ,           38.0 ,3512060573 ,Benign
5000916 ,172.31.67.66    ,   51826 ,9437.37556852516   ,30.308713186752822  ,       527901 ,           9 ,          510.0 ,2887729986 ,Benign
 687889 ,168.90.29.108   ,   52697 ,1067.9775091747754 ,14.814316016295749  ,       742525 ,           6 ,          455.0 ,2824478060 ,Benign
4744939 ,212.92.114.68   ,   63454 ,1708.468505266796  ,7.497980900857412   ,      2800754 ,          10 ,         1994.0 ,3562828356 ,Benign
2323492 ,172.31.64.4     ,   51153 ,354838.7096774194  ,13824.884792626728  ,          217 ,           3 ,           77.0 ,2887729156 ,Benign
4817400 ,172.31.67.45    ,   54032 ,150943.3962264151  ,2096.4360587002097  ,          954 ,           1 ,           42.0 ,2887729965 ,Benign
2959231 ,172.31.65.37    ,   59927 ,398791.5407854985  ,6042.296072507553   ,          331 ,           1 ,           58.0 ,2887729445 ,Benign
2248586 ,172.31.64.42    ,   62327 ,396946.56488549616 ,7633.587786259542   ,          262 ,           1 ,           44.0 ,2887729194 ,Benign
3089260 ,123.223.160.41  ,   56240 ,815.7862562286282  ,4.782916855865904   ,      3345239 ,           9 ,         1148.0 ,2078253097 ,Benign
3319985 ,172.31.65.98    ,   54002 ,863013.698630137   ,6849.315068493151   ,          292 ,           1 ,           78.0 ,2887729506 ,Benign
6096904 ,172.31.64.23    ,   51536 ,57.099564483594975 ,0.26995066381668087 ,    100018276 ,          12 ,          581.0 ,2887729175 ,Benign
1150879 ,123.223.160.41  ,   51150 ,1319.8507683572427 ,7.254584655682902   ,      2067658 ,           8 ,         1148.0 ,2078253097 ,Benign
3697804 ,37.46.246.28    ,   56743 ,692.9213947426973  ,4.577095451511395   ,      3932625 ,           9 ,         1144.0 , 623834652 ,Benign
3917100 ,172.31.66.56    ,   55038 ,11.870026668627702 ,0.25954868808952697 ,    115585250 ,          16 ,          459.0 ,2887729720 ,Benign
 523333 ,192.168.10.8    ,   59947 ,3768786.12716763   ,23121.387283236993  ,          173 ,           1 ,          163.0 ,3232238088 ,Benign
4714746 ,172.31.67.29    ,   53392 ,425414.364640884   ,16574.585635359115  ,          181 ,           3 ,           77.0 ,2887729949 ,Benign
5567953 ,52.84.93.123    ,     443 ,20234.29179978701  ,1597.444089456869   ,         1878 ,           2 ,           38.0 , 877944187 ,Benign
5731645 ,77.72.83.21     ,   52766 ,830.2643441707362  ,5.202541043458355   ,      3267634 ,          10 ,         1132.0 ,1296585493 ,Benign
4287211 ,172.31.66.86    ,   52991 ,104.1607085137398  ,0.4960821170681369  ,     60473859 ,          15 ,         1559.0 ,2887729750 ,Benign
7179682 ,96.57.36.42     ,   15207 ,1249.5610052715997 ,7.326118022845583   ,      2183967 ,           9 ,         1148.0 ,1614357546 ,Benign
6471240 ,74.63.221.250   ,   58595 ,269.11650164561405 ,1.4085987689439854  ,     13488582 ,          11 ,         1052.0 ,1245699578 ,Benign
2909080 ,172.31.65.32    ,   54629 ,283333.3333333333  ,8333.333333333334   ,          240 ,           1 ,           26.0 ,2887729440 ,Benign
2472074 ,172.31.64.72    ,   50173 ,7980.399019950998  ,93.33800023334501   ,        42855 ,           2 ,           74.0 ,2887729224 ,Benign
5530310 ,209.85.203.149  ,     443 ,Infinity           ,Infinity            ,            0 ,           2 ,           38.0 ,3512060821 ,Benign
6519645 ,172.31.65.83    ,   57746 ,349120.43301759136 ,2706.3599458728013  ,          739 ,           1 ,           65.0 ,2887729491 ,Benign
1558439 ,23.218.62.30    ,     443 ,4986.327810841241  ,643.3971368827408   ,         6217 ,           3 ,           31.0 , 400178718 ,Benign
2534449 ,57.100.69.240   ,   50460 ,696.2246205843694  ,4.592174118914859   ,      3919712 ,          11 ,         1148.0 , 962872816 ,Benign
1716786 ,172.31.67.50    ,   50579 ,181.16734467409304 ,1.005377791809539   ,    115379513 ,          35 ,         6570.0 ,2887729970 ,Benign
6429033 ,172.31.65.68    ,   51047 ,664.4524433416599  ,2.4107959149990448  ,      5392410 ,           8 ,          424.0 ,2887729476 ,Benign
6357717 ,190.199.142.68  ,   63980 ,381.6028116937604  ,4.915978250483225   ,      3254693 ,           8 ,          467.0 ,3200749124 ,Benign
4289755 ,172.31.66.86    ,   54803 ,157786.88524590165 ,6147.540983606557   ,          488 ,           3 ,           77.0 ,2887729750 ,Benign
1133534 ,172.31.65.86    ,   54684 ,15057.973196807707 ,150.57973196807708  ,        13282 ,           1 ,           36.0 ,2887729494 ,Benign
3529586 ,172.31.66.13    ,   49853 ,14552.387781209005 ,89.62836819333654   ,       122729 ,           6 ,         1590.0 ,2887729677 ,Benign
6772267 ,172.31.66.92    ,   49509 ,23.76812687091647  ,0.23649877483498974 ,    118393848 ,          15 ,         1371.0 ,2887729756 ,Benign
5496836 ,172.31.68.5     ,   65349 ,8080.908234594219  ,99.15224827722967   ,        20171 ,           1 ,           43.0 ,2887730181 ,Benign
5242514 ,172.31.68.12    ,   59080 ,81366.96501220504  ,1627.3393002441007  ,         1229 ,           1 ,           34.0 ,2887730188 ,Benign
4336081 ,172.31.66.8     ,   49618 ,378787.87878787884 ,7575.757575757575   ,          264 ,           1 ,           42.0 ,2887729672 ,Benign
2876895 ,113.162.247.181 ,   33960 ,992.7762702825212  ,5.4568135046675765  ,      2748857 ,           8 ,         1148.0 ,1906505653 ,Benign
7022192 ,77.72.83.21     ,   30829 ,1464.9998751927085 ,8.914806542754818   ,      1682594 ,           8 ,         1036.0 ,1296585493 ,Benign
2839347 ,172.31.65.122   ,   60338 ,106207.92819745699 ,1495.8863126402393  ,         1337 ,           1 ,           41.0 ,2887729530 ,Benign
3679957 ,172.31.66.28    ,   56333 ,393442.62295081967 ,6557.377049180328   ,          305 ,           1 ,           52.0 ,2887729692 ,Benign
4041366 ,172.31.66.66    ,   50571 ,137.45494833865584 ,0.5429100293447806  ,     40522368 ,          11 ,         1133.0 ,2887729730 ,Benign
5664423 ,172.31.69.16    ,   53917 ,4412.152102038851  ,18.567710055923623  ,       861711 ,           9 ,          517.0 ,2887730448 ,Benign
5223896 ,172.31.68.10    ,   61867 ,91861.68354872511  ,698.5679357317499   ,         2863 ,           1 ,           52.0 ,2887730186 ,Benign
 185533 ,192.168.10.3    ,   62293 ,2780.858424511281  ,33.1054574346581    ,        60413 ,           0 ,            0.0 ,3232238083 ,Benign
3909636 ,172.31.66.55    ,   65092 ,235849.05660377358 ,4716.981132075472   ,          424 ,           1 ,           42.0 ,2887729719 ,Benign
3684533 ,172.31.66.28    ,   55431 ,118673.64746945894 ,1745.2006980802792  ,         1146 ,           1 ,           54.0 ,2887729692 ,Benign
1386502 ,172.31.66.62    ,   50525 ,56.14715484563641  ,1.369442801113083   ,      5841792 ,           4 ,           97.0 ,2887729726 ,Benign
4541625 ,172.31.67.120   ,   51698 ,56.68848310029837  ,0.4038995023910613  ,     42089678 ,           8 ,          435.0 ,2887730040 ,Benign
1538104 ,172.31.67.10    ,   51959 ,58.444645437005576 ,1.425479157000136   ,      5612148 ,           4 ,           97.0 ,2887729930 ,Benign
7559111 ,172.31.65.51    ,   50236 ,10.721237545673102 ,0.2606459695058291  ,    115098653 ,          16 ,          446.0 ,2887729459 ,Benign
3062373 ,172.31.65.59    ,   52506 ,43.79795594395482  ,0.33684091536466926 ,    115781659 ,          21 ,          915.0 ,2887729467 ,Benign
6069512 ,172.31.64.18    ,   62192 ,11656.885601736474 ,160.78462898946862  ,        12439 ,           1 ,           41.0 ,2887729170 ,Benign
 468922 ,192.168.10.19   ,    4699 ,6790.977701054313  ,57.0670395046581    ,        70093 ,           1 ,           30.0 ,3232238099 ,Benign
5069103 ,190.60.96.58    ,   55882 ,1198.590079564302  ,23.656383149295436  ,       380447 ,           5 ,          286.0 ,3191627834 ,Benign
3099672 ,172.31.65.64    ,   60897 ,5247.389600950203  ,70.91067028311085   ,        56409 ,           2 ,           80.0 ,2887729472 ,Benign
4014163 ,172.31.66.64    ,   55197 ,538.3264259611368  ,13.803241691311204  ,       289787 ,           2 ,           78.0 ,2887729728 ,Benign
2526906 ,172.31.64.79    ,   51017 ,75.18866058065328  ,0.45846744256495897 ,     61073039 ,          13 ,          323.0 ,2887729231 ,Benign
 757271 ,172.31.64.65    ,   65219 ,297619.04761904763 ,5952.380952380952   ,          336 ,           1 ,           42.0 ,2887729217 ,Benign
7662163 ,14.228.216.74   ,   61303 ,581.8560442210594  ,11.484000872784065  ,       783699 ,           5 ,          286.0 , 249878602 ,Benign
 685115 ,172.31.64.38    ,   61195 ,58163.26530612245  ,1020.4081632653061  ,         1960 ,           1 ,           37.0 ,2887729190 ,Benign
1063474 ,172.31.65.56    ,   49637 ,44384.43920916987  ,103.85521489830388  ,       182947 ,           9 ,          513.0 ,2887729464 ,Benign
2709387 ,172.31.64.96    ,   64975 ,63119.927862939585 ,901.7132551848513   ,         2218 ,           1 ,           38.0 ,2887729248 ,Benign
3327860 ,172.31.65.98    ,   56391 ,342857.14285714284 ,5714.285714285715   ,          350 ,           1 ,           52.0 ,2887729506 ,Benign
4021365 ,172.31.66.65    ,   50520 ,15.86001846029474  ,0.11667906381719724 ,    119987250 ,           9 ,          864.0 ,2887729729 ,Benign
3749377 ,172.31.66.37    ,   53857 ,524.3273707475053  ,1.5769501988842733  ,    116680920 ,          67 ,        24819.0 ,2887729701 ,Benign
 939974 ,141.105.71.81   ,   58269 ,1042.9513267724344 ,6.496948536141951   ,      2616613 ,          10 ,         1148.0 ,2372486993 ,Benign
5301731 ,212.92.115.147  ,    5147 ,909.1175987818823  ,5.3379381946826125  ,      2997412 ,           8 ,         1144.0 ,3562828691 ,Benign
2249326 ,172.31.64.42    ,   61520 ,225165.56291390728 ,4415.0110375275935  ,          453 ,           1 ,           43.0 ,2887729194 ,Benign
4362058 ,172.31.66.94    ,   64092 ,1777.100787001777  ,25.387154100025388  ,       157560 ,           2 ,           76.0 ,2887729758 ,Benign
4654669 ,172.31.67.18    ,   51995 ,47.129653102393696 ,0.2652540388842056  ,    116869097 ,          17 ,         1127.0 ,2887729938 ,Benign
1980498 ,172.31.64.108   ,   55118 ,72183.90804597702  ,919.5402298850576   ,         2175 ,           1 ,           35.0 ,2887729260 ,Benign
2010448 ,172.31.64.109   ,   59567 ,5321.448764426115  ,66.51810955532643   ,        60134 ,           2 ,           68.0 ,2887729261 ,Benign
6365109 ,213.230.16.197  ,   52101 ,821.0188774775759  ,5.294760999452323   ,      3021855 ,           9 ,         1052.0 ,3588624581 ,Benign
6560178 ,172.31.66.10    ,   50873 ,33.10764490319132  ,0.42677182324391394 ,     60922485 ,          13 ,          953.0 ,2887729674 ,Benign
5243701 ,172.31.68.12    ,   61417 ,21474.814463919152 ,157.9030475288173   ,        12666 ,           1 ,           91.0 ,2887730188 ,Benign
4660483 ,172.31.67.18    ,   59466 ,138004.24628450105 ,2123.1422505307855  ,          942 ,           1 ,           51.0 ,2887729938 ,Benign
3901362 ,200.57.131.236  ,   51647 ,1023.9554547484104 ,6.003403179177196   ,      2665155 ,           9 ,         1148.0 ,3359212524 ,Benign
1806149 ,175.195.219.31  ,   60250 ,965.1583160696912  ,5.312798070108392   ,      2823371 ,           8 ,         1144.0 ,2948848415 ,Benign
5938590 ,172.31.69.9     ,   52002 ,30.69272981487272  ,0.19538687676226751 ,    117715173 ,          12 ,          606.0 ,2887730441 ,Benign
6239348 ,23.196.6.17     ,     443 ,500000.0           ,64516.12903225806   ,           62 ,           3 ,           31.0 , 398722577 ,Benign
4451341 ,172.31.67.100   ,   53543 ,123090.74573225516 ,1796.9451931716083  ,         1113 ,           1 ,           31.0 ,2887730020 ,Benign
5107592 ,152.101.118.11  ,   61774 ,1247.1107154640815 ,6.854767582250357   ,      2188258 ,           8 ,         1148.0 ,2556786187 ,Benign
7565038 ,188.0.131.85    ,   59104 ,881.8190908493715  ,5.177653377464199   ,      3090203 ,           9 ,         1144.0 ,3154150229 ,Benign
6648936 ,172.31.66.15    ,   57179 ,12436.798977160457 ,116.23176614168652  ,        17207 ,           1 ,           66.0 ,2887729679 ,Benign
6635476 ,172.31.66.15    ,   49344 ,1053571.4285714286 ,11363.636363636364  ,          616 ,           3 ,          161.0 ,2887729679 ,Benign
1401767 ,172.31.66.63    ,   50138 ,7348.133960717871  ,27.624563762097257  ,       325797 ,           5 ,         1520.0 ,2887729727 ,Benign
3646221 ,172.31.66.25    ,   62469 ,283870.96774193546 ,6451.612903225807   ,          310 ,           1 ,           36.0 ,2887729689 ,Benign
6627137 ,175.195.219.31  ,   64384 ,823.9824465459268  ,4.989800847068592   ,      3006132 ,           8 ,         1048.0 ,2948848415 ,Benign
2729191 ,172.31.65.107   ,   62986 ,120179.37219730939 ,1793.7219730941702  ,         1115 ,           1 ,           37.0 ,2887729515 ,Benign
6580193 ,212.92.114.68   ,   50292 ,838.1312351508602  ,5.620603943812475   ,      3024586 ,           8 ,         1032.0 ,3562828356 ,Benign
5456503 ,104.16.87.20    ,     443 ,29992.10734017364  ,2367.797947908445   ,         1267 ,           2 ,           38.0 ,1745901332 ,Benign
7694081 ,185.222.209.10  ,    4670 ,838.307968234144   ,6.305042694333895   ,      3806477 ,          15 ,         1460.0 ,3118387466 ,Benign
7389263 ,172.31.65.108   ,   49975 ,88811.99538638984  ,3460.207612456747   ,          867 ,           3 ,           77.0 ,2887729516 ,Benign
2330718 ,172.31.64.4     ,   54073 ,208.14312318257416 ,0.422814502280357   ,    118255168 ,          22 ,          856.0 ,2887729156 ,Benign
4766465 ,172.31.67.38    ,   50511 ,110437.22277541413 ,325.88032950122204  ,        55235 ,           8 ,          665.0 ,2887729958 ,Benign
3867978 ,5.102.254.186   ,   11270 ,811.5420639376023  ,13.401612065024622  ,       671561 ,           5 ,          373.0 ,  90635962 ,Benign
5311905 ,172.31.68.18    ,   55756 ,81204.06791612953  ,220.36382066792274  ,        90759 ,          10 ,          562.0 ,2887730194 ,Benign
7230342 ,185.222.209.10  ,   43453 ,544.2623812016446  ,3.752357375880972   ,      5862981 ,          14 ,         1460.0 ,3118387466 ,Benign
4628368 ,125.230.114.249 ,   64144 ,723.5809641081627  ,14.281203238976895  ,       630199 ,           5 ,          286.0 ,2112254713 ,Benign
4809692 ,172.31.67.45    ,   63363 ,140607.424071991   ,2249.718785151856   ,          889 ,           1 ,           31.0 ,2887729965 ,Benign
6149112 ,172.31.64.33    ,   58050 ,15138.965580710472 ,92.03018590097551   ,        43464 ,           2 ,          158.0 ,2887729185 ,Benign
4231584 ,172.31.66.80    ,   64703 ,3189.8252752757867 ,40.895195836869064  ,        97811 ,           2 ,           90.0 ,2887729744 ,Benign
3665039 ,172.31.66.26    ,   62204 ,346456.6929133858  ,7874.0157480314965  ,          254 ,           1 ,           36.0 ,2887729690 ,Benign
3155447 ,152.101.118.11  ,   59845 ,1216.2549420106222 ,6.685168241172347   ,      2243773 ,           8 ,         1148.0 ,2556786187 ,Benign
1269504 ,41.222.248.244  ,   52396 ,842.444768343624   ,11.685866900100711  ,       941308 ,           6 ,          455.0 , 702478580 ,Benign
7083473 ,172.31.67.76    ,   57759 ,266331.6582914573  ,5025.125628140703   ,          398 ,           1 ,           45.0 ,2887729996 ,Benign
4692027 ,98.139.225.35   ,     443 ,Infinity           ,Infinity            ,            0 ,           2 ,           31.0 ,1653334307 ,Benign
3746521 ,172.31.66.37    ,   50990 ,84153.00546448087  ,3278.688524590164   ,          915 ,           3 ,           77.0 ,2887729701 ,Benign
2505182 ,172.31.64.77    ,   50801 ,56.58487780544511  ,0.3692679165806399  ,     46037035 ,           8 ,          462.0 ,2887729229 ,Benign
7710052 ,212.92.115.147  ,    3239 ,1376.479626678807  ,7.62170335924035    ,      1968064 ,           8 ,         1128.0 ,3562828691 ,Benign
4147448 ,172.31.66.75    ,   53284 ,10734.844649453415 ,50.00218759570731   ,       319986 ,           9 ,          520.0 ,2887729739 ,Benign
2607561 ,172.31.64.83    ,   50476 ,2004.7315976956365 ,21.556253738662758  ,       185561 ,           2 ,           74.0 ,2887729235 ,Benign
5172188 ,172.31.67.96    ,   54447 ,116600.79051383398 ,1976.284584980237   ,         1012 ,           1 ,           35.0 ,2887730016 ,Benign
6908648 ,172.31.67.118   ,   49400 ,494117.6470588235  ,7843.137254901961   ,          255 ,           1 ,           31.0 ,2887730038 ,Benign
1951810 ,172.31.64.107   ,   50605 ,9.940725037101316  ,0.25909795926415247 ,    115786323 ,          16 ,          445.0 ,2887729259 ,Benign
6724728 ,145.239.183.169 ,   49293 ,376.8177927256092  ,3.0376283170141813  ,      6584084 ,          13 ,         1052.0 ,2448406441 ,Benign
6824906 ,172.31.66.9     ,   52520 ,14403.561607961245 ,261.882938326568    ,         7637 ,           1 ,           47.0 ,2887729673 ,Benign
 560642 ,172.31.64.115   ,   54032 ,208333.3333333333  ,4629.62962962963    ,          432 ,           1 ,           37.0 ,2887729267 ,Benign
4795014 ,172.31.67.42    ,   61111 ,6518.468995487214  ,83.57011532675915   ,        47864 ,           2 ,           66.0 ,2887729962 ,Benign
2472355 ,172.31.64.72    ,   64172 ,242612.75272161738 ,3110.4199066874025  ,          643 ,           1 ,           45.0 ,2887729224 ,Benign
7482914 ,172.31.65.23    ,   50510 ,56.654258577981565 ,1.3818111848288186  ,      5789503 ,           4 ,           97.0 ,2887729431 ,Benign
 775966 ,172.31.64.67    ,   55189 ,111111.11111111114 ,2020.2020202020203  ,          990 ,           1 ,           41.0 ,2887729219 ,Benign
4931443 ,172.31.67.58    ,   61682 ,935.9439931114523  ,18.718879862229045  ,       106844 ,           1 ,           36.0 ,2887729978 ,Benign
 442873 ,192.168.10.19   ,   36289 ,880000.0000000001  ,13333.333333333334  ,          300 ,           1 ,           41.0 ,3232238099 ,Benign
6754236 ,172.31.66.83    ,   50178 ,371747.2118959108  ,7434.9442379182165  ,          269 ,           1 ,           42.0 ,2887729747 ,Benign
3730570 ,172.31.66.35    ,   64751 ,6339.546088500064  ,126.79092177000128  ,        31548 ,           2 ,           70.0 ,2887729699 ,Benign
3777086 ,172.31.66.38    ,   60070 ,66641.84661206255  ,744.6016381236038   ,         2686 ,           1 ,           40.0 ,2887729702 ,Benign
1104330 ,31.13.65.52     ,     443 ,2097560.975609756  ,97560.97560975609   ,           41 ,           3 ,           86.0 , 520962356 ,Benign
2415743 ,172.31.64.68    ,   58703 ,8611.241584468451  ,156.56802880851728  ,        12774 ,           1 ,           39.0 ,2887729220 ,Benign
  15062 ,192.168.10.14   ,   51314 ,61.07789823265742  ,0.3533004835692655  ,    116048525 ,          20 ,         1061.0 ,3232238094 ,Benign
1197164 ,172.31.66.112   ,   49804 ,58.65971143714147  ,1.4307246691985724  ,      5591572 ,           4 ,           97.0 ,2887729776 ,Benign
4238652 ,173.167.113.37  ,   50106 ,1153.5444120939135 ,7.185875780724269   ,      2365752 ,          10 ,         1148.0 ,2913431845 ,Benign
6848116 ,172.31.67.104   ,   54912 ,341637.01067615655 ,7117.437722419929   ,          281 ,           1 ,           40.0 ,2887730024 ,Benign
3368782 ,172.31.66.108   ,   51985 ,347.3611738711458  ,1.085235929220056   ,     70030855 ,          30 ,         3390.0 ,2887729772 ,Benign
3662348 ,172.31.66.26    ,   56911 ,281345.5657492355  ,6116.207951070337   ,          327 ,           1 ,           38.0 ,2887729690 ,Benign
1959855 ,94.56.10.122    ,   20466 ,1242.6494356008554 ,5.732365412817888   ,      3140065 ,          10 ,         1148.0 ,1580731002 ,Benign
2572755 ,172.31.64.81    ,   50813 ,925820.2567760342  ,9985.73466476462    ,          701 ,           3 ,          161.0 ,2887729233 ,Benign
6142013 ,172.31.64.33    ,   50288 ,389.94916860786964 ,2.5628610676958066  ,      5072456 ,           6 ,         1074.0 ,2887729185 ,Benign
3841910 ,172.31.66.48    ,   63927 ,105116.27906976744 ,1860.4651162790697  ,         1075 ,           1 ,           34.0 ,2887729712 ,Benign
1136957 ,178.136.2.253   ,   52003 ,784.7666003334897  ,4.607803891866362   ,      3472370 ,           9 ,         1144.0 ,2995258109 ,Benign
1381688 ,185.222.56.84   ,   43701 ,1204.4481164885374 ,7.061623255337705   ,      2265768 ,           9 ,         1148.0 ,3118348372 ,Benign
